abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,other_beneficiaries_not_listed,other_beneficiaries_description,main_beneficiaries,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
60133272116,YWCA Housing,VIC,Large,TRUE,Housing activities,TRUE,0,0,0,10,0,0,2219504,2219504,0,2219504,0,0,0,0,2041807,2041807,177697,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2219504,0,accurate,2041807,0,accurate,10,0,not excessive,0,0,0,balanced
60157842316,Soap Aid Ltd,VIC,Small,TRUE,Other health service delivery,TRUE,0,1,0,60,0,113100,7353,0,0,120453,46201,0,0,0,27782,73983,46470,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,120453,0,accurate,73983,0,accurate,61,757.3934426229508,not excessive,0,0,0,balanced
60166003854,The Good Life Farm Limited,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,10,0,80345,128244,0,3360,211949,61154,0,0,0,82764,143918,68031,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,211949,0,accurate,143918,0,accurate,10,6115.4,not excessive,0,0,0,balanced
60195564351,Yarralea Children's Centre Inc,VIC,Medium,TRUE,Other education,TRUE,1,12,7,40,171545,14847,551560,737952,0,737952,596572,0,0,0,101939,698511,39441,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,737952,0,accurate,698511,0,accurate,60,9942.866666666667,not excessive,0,171545,0.23246091886735182,balanced
60207414910,Garfield North Outdoor Ed. Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,7,0,500,18407,0,0,18907,0,0,0,0,16552,16552,2355,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,18907,0,accurate,16552,0,accurate,7,0,not excessive,0,0,0,balanced
60223800114,U3A Box Hill Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,100,7430,326,20680,0,3620,32056,0,0,0,0,30792,30792,1264,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,32056,0,accurate,30792,0,accurate,100,0,not excessive,0,7430,0.23178188170701272,balanced
60258842636,THE TRUSTEE FOR THE ELAINE WALTERS FOUNDATION,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,0,330,9341,0,0,9671,0,0,0,0,346,346,9325,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,9671,0,accurate,346,0,accurate,0,0,not excessive,0,0,0,balanced
60267302546,Hamilton RSL Sub-Branch Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,2525,6860,8191,0,0,17576,0,0,200,0,10083,10283,7293,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,17576,0,accurate,10283,0,accurate,5,0,not excessive,0,2525,0.14366181156121985,balanced
60310608170,Warrandyte Child Care and Pre-school Centre Co-operative Ltd,VIC,Medium,TRUE,Other education,TRUE,5,6,8,0,16793,1087,849494,867374,0,867374,704670,0,0,0,106462,811132,56242,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,867374,0,accurate,811132,0,accurate,19,37087.89473684211,not excessive,0,16793,0.019360737121472398,balanced
60353279585,Altona Rsl Sub-Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,5,1,15,30,0,0,4248363,4248363,45291,4293654,851267,0,44295,3159132,0,4054694,238960,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,Veteran Community,NA,4293654,0,accurate,4054694,0,accurate,51,16691.50980392157,not excessive,0,0,0,balanced
60365467553,Kiewa RSl Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,10314,0,0,10314,0,0,0,0,6668,6668,3647,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,10314,0,accurate,6668,0,accurate,5,0,not excessive,0,0,0,balanced
60369274229,Only Just Fair Trade Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,2,0,50,0,0,267438,267438,725,268163,45429,0,0,0,210745,256174,11989,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,268163,0,accurate,256174,0,accurate,52,873.6346153846154,not excessive,0,0,0,balanced
60416703612,The Trustee For The Tallis Foundation,VIC,Large,TRUE,Other education,TRUE,10,2,0,100,0,164952,1186304,1351256,54720,1405976,794051,55872,0,0,1956869,2806792,-1400816,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1405976,0,accurate,2806792,0,accurate,112,7089.741071428572,not excessive,0,0,0,balanced
60425110175,Essendon RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,6892,0,0,6892,0,0,0,0,7841,7841,-949,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,6892,0,accurate,7841,0,accurate,5,0,not excessive,0,0,0,balanced
60479686852,The Trustee For Ponting Foundation,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,10,0,31875,109348,0,19302,160525,0,0,180000,0,82320,262320,-101795,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,160525,0,accurate,262320,0,accurate,10,0,not excessive,0,0,0,balanced
60569178962,MANSFIELD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,717,0,0,717,0,0,0,0,600,600,117,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,717,0,accurate,600,0,accurate,5,0,not excessive,0,0,0,balanced
60596346125,Ballarat General Cemeteries Trust,VIC,Large,TRUE,Other health service delivery,TRUE,18,1,1,39,10000,0,2237232,2247232,0,2247232,1358100,0,0,0,910720,2268820,-21588,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2247232,0,accurate,2268820,0,accurate,59,23018.64406779661,not excessive,0,10000,0.004449918833480477,balanced
60618920846,Omeo RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,2,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2,0,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
60626612838,Yarra Glen Pre School Association Inc,VIC,Small,TRUE,Other education,TRUE,1,4,0,30,152666,24430,56383,0,2400,235879,169490,0,0,0,62867,232357,3522,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,235879,0,accurate,232357,0,accurate,35,4842.571428571428,not excessive,0,152666,0.6472216687369372,balanced
60686368434,Camperdown District Hospital Trolley Auxiliary,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,12,0,2697,0,0,0,2697,0,0,0,0,2108,2108,589,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2697,0,accurate,2108,0,accurate,12,0,not excessive,0,0,0,balanced
60752519929,The Trustee For Annie And John Paterson Foundation,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,0,0,382640,382640,0,382640,0,0,300500,0,121645,422145,-39505,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,382640,0,accurate,422145,0,accurate,0,0,not excessive,0,0,0,balanced
60752962622,Hume Veterans Information Centre,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,28,59972,9918,39459,0,0,109349,0,0,0,0,74382,74382,34967,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,109349,0,accurate,74382,0,accurate,29,0,not excessive,0,59972,0.5484458019734977,balanced
60759441100,Avenel Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,3681,0,0,3681,0,0,0,0,2702,2702,979,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,"Community, Charities, & Veterans and/or their dependants",NA,3681,0,accurate,2702,0,accurate,5,0,not excessive,0,0,0,balanced
60776754115,Vermont South Community House Inc,VIC,Medium,TRUE,Employment training,TRUE,1,6,24,50,185704,0,345737,531441,0,531441,448386,0,0,0,83426,531812,-371,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,531441,0,accurate,531812,0,accurate,81,5535.62962962963,not excessive,0,185704,0.34943483848630424,balanced
60781761330,Tongala Community Activities Centre Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,2,5,26,86041,12600,54935,0,3043,156619,118930,0,0,0,31665,150595,6024,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,156619,0,accurate,150595,0,accurate,33,3603.939393939394,not excessive,0,86041,0.549365019569784,balanced
60803181261,Glen Oak Kindergarte Incoporated,VIC,Small,TRUE,Other education,TRUE,1,2,4,50,132480,0,53890,0,0,186370,131180,0,0,0,32451,163631,22739,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,186370,0,accurate,163631,0,accurate,57,2301.40350877193,not excessive,0,132480,0.710844019960294,balanced
60803881673,Freedom Write Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,30,0,3208,0,0,0,3208,0,0,0,3208,3427,6635,-3427,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3208,0,accurate,6635,0,accurate,30,0,not excessive,0,0,0,balanced
60809451525,Harold Edward Kane Memorial Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,8,0,10,302946,0,109020,411966,0,411966,342395,0,0,0,62964,405359,6607,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,411966,0,accurate,405359,0,accurate,18,19021.944444444445,not excessive,0,302946,0.7353665108285635,balanced
60829316980,Minus18 Foundation Ltd,VIC,Medium,TRUE,Social services,TRUE,0,4,0,65,123000,57743,275229,455972,0,455972,95562,0,0,0,209244,304806,151166,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,455972,0,accurate,304806,0,accurate,69,1384.9565217391305,not excessive,0,123000,0.26975340591088925,balanced
60845620649,Mill Park Community Services Group Inc,VIC,Large,TRUE,Other health service delivery,TRUE,26,4,2,4,1888073,0,400905,2288978,0,2288978,1357521,3,0,0,689209,2046733,242245,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2288978,0,accurate,2046733,0,accurate,36,37708.916666666664,not excessive,0,1888073,0.8248541488821649,balanced
60881196152,The Lucas Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,15,0,30400,0,0,0,30400,0,0,25000,0,520,25520,4880,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,30400,0,accurate,25520,0,accurate,15,0,not excessive,0,0,0,balanced
60925877366,Dookie RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,390,0,0,390,0,0,0,0,832,832,-442,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,390,0,accurate,832,0,accurate,5,0,not excessive,0,0,0,balanced
60935437898,Obsessive Compulsive & Anxiety Disorders Foundation Vic Inc,VIC,Medium,TRUE,Other health service delivery,TRUE,2,2,0,120,318627,1827,79057,399511,0,399511,217574,0,0,0,236047,453621,-54110,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,399511,0,accurate,453621,0,accurate,124,1754.6290322580646,not excessive,0,318627,0.7975424957009944,balanced
60959407301,Olympic Avenue Kindergarten,VIC,Medium,TRUE,Other education,TRUE,0,10,5,15,216950,0,198460,415410,0,415410,285051,0,0,0,94643,379694,35716,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,415410,0,accurate,379694,0,accurate,30,9501.7,not excessive,0,216950,0.522255121446282,balanced
61004117668,Brighton Grammar School.,VIC,Large,TRUE,Other education,TRUE,157,36,179,0,4399515,0,36161108,40560623,0,40560623,21671666,7754,0,0,11419467,33098887,7461736,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,40560623,0,accurate,33098887,0,accurate,372,58257.166666666664,not excessive,0,4399515,0.10846763867507657,balanced
61004356192,National Trust Of Australia (Victoria),VIC,Large,TRUE,Civic advocacy activities,TRUE,33,28,72,2878,220290,519857,9626935,10367082,0,10367082,4628915,61500,0,0,5215084,9905499,461583,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,10367082,0,accurate,9905499,0,accurate,3011,1537.3347725008302,not excessive,0,220290,0.02124898790228533,balanced
61006067349,Rmit Training Pty Ltd,VIC,Large,TRUE,Other education,TRUE,95,37,216,6,0,0,32800888,32800888,0,32800888,14400323,0,0,0,14036409,28436732,4364156,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,32800888,0,accurate,28436732,0,accurate,354,40678.878531073446,not excessive,0,0,0,balanced
61006499231,The Trustee For Queen Victoria Women's Centre Trust,VIC,Large,TRUE,Economic social community development,TRUE,3,1,0,0,1348736,0,539287,1888023,44752,1932775,453565,0,0,0,592822,1046387,886388,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1932775,0,accurate,1046387,0,accurate,4,113391.25,not excessive,0,1348736,0.6978235956073521,balanced
61041482521,Echo Community,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,24,8000,2944,10425,0,172,21541,0,0,750,0,21864,22614,-1073,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,21541,0,accurate,22614,0,accurate,24,0,not excessive,0,8000,0.37138480107701594,balanced
61058044634,National Asthma Council Australia Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,8,2,1,85,1002266,2764,1394928,2399958,13955,2413913,843422,0,33909,0,1316183,2193514,220399,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2413913,0,accurate,2193514,0,accurate,96,8785.645833333334,not excessive,0,1002266,0.4152038619453145,balanced
61071598439,Big Issue In Australia Limited,VIC,Large,TRUE,Employment training,TRUE,24,13,143,35,1059207,302405,4108729,5470341,0,5470341,3141848,0,0,0,2078678,5220526,249815,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,5470341,0,accurate,5220526,0,accurate,215,14613.246511627907,not excessive,0,1059207,0.19362723457276246,balanced
61074430934,Eastcoast Housing,VIC,Large,TRUE,Housing activities,TRUE,5,0,0,0,0,0,1378120,1378120,0,1378120,423810,5727,0,0,815204,1244741,133379,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1378120,0,accurate,1244741,0,accurate,5,84762,not excessive,0,0,0,balanced
61075570598,John Street Community Early Childhood Cooperative,VIC,Large,TRUE,Other education,TRUE,13,6,6,0,13992,0,1446167,1460159,19986,1480145,1300644,754,0,0,269993,1571391,-91246,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1480145,0,accurate,1571391,0,accurate,25,52025.76,not excessive,0,13992,0.009453127903009503,balanced
61083645505,St Vincent's Private Hospitals Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,614,759,447,55,5099,4912,261719355,261729366,42597,261771963,113235820,227558,0,0,139355998,252819376,8952587,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Extra Large,NA,NA,FALSE,NA,NA,261771963,0,accurate,252819376,0,accurate,1875,60392.437333333335,not excessive,0,5099,1.947878581634046e-5,balanced
61091020021,Australian Leukodystrophy Support Group Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,2,0,8,0,67205,58117,0,0,125322,66588,0,2000,0,66953,135541,-10219,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,125322,0,accurate,135541,0,accurate,10,6658.8,not excessive,0,0,0,balanced
61102646079,Smart Population Foundation Limited,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,0,0,30,2183,0,0,2213,0,0,0,0,420,420,1793,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2213,0,accurate,420,0,accurate,0,0,not excessive,0,0,0,balanced
61118984697,Leading Age Services Australia - Victoria,VIC,Large,TRUE,Aged care activities,TRUE,16,3,2,11,400527,0,4366207,4766734,16036,4782770,2507985,561,0,0,2564713,5073259,-290489,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4782770,0,accurate,5073259,0,accurate,32,78374.53125,not excessive,0,400527,0.08374373009783034,balanced
61119500506,Nursing and Midwifery Health Program Victoria Ltd,VIC,Medium,TRUE,Social services,TRUE,1,8,0,0,500000,2965,38361,541326,0,541326,329910,0,0,0,198862,528772,12554,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,541326,0,accurate,528772,0,accurate,9,36656.666666666664,not excessive,0,500000,0.9236578328031537,balanced
61128721459,The Trustee For The Australian Psychological Society Fund For The Financial Assistance Of People Of Aboriginal And Torres Strait Islander Descent,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,0,0,28030,16,0,0,28046,0,0,18750,0,60,18810,9236,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,28046,0,accurate,18810,0,accurate,0,0,not excessive,0,0,0,balanced
61144934592,Crossway Lifecare Ltd,VIC,Large,TRUE,Social services,TRUE,7,11,11,147,0,1559165,284662,1843827,644190,2488017,1069568,0,0,0,449714,1519282,968735,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2488017,0,accurate,1519282,0,accurate,176,6077.090909090909,not excessive,0,0,0,balanced
61165435692,Wellbeing and the Law Foundation Ltd.,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,20,0,13318,0,0,31,13349,0,0,0,0,13956,13956,-607,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,13349,0,accurate,13956,0,accurate,20,0,not excessive,0,0,0,balanced
61168152869,Jeder Institute Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,1,8,1,10,0,0,586399,586399,0,586399,209378,0,0,0,382876,592254,-5855,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,586399,0,accurate,592254,0,accurate,20,10468.9,not excessive,0,0,0,balanced
61202070070,Emerald Pre School Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,10,11285,0,8018,0,0,19303,0,0,0,0,22644,22644,-3341,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,19303,0,accurate,22644,0,accurate,10,0,not excessive,0,11285,0.5846241516862664,balanced
61209041745,North East Support And Action For Youth Incorporated,VIC,Large,TRUE,Social services,TRUE,10,9,0,44,1277220,7002,226092,1510314,0,1510314,1136986,15939,0,0,414536,1567461,-57147,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1510314,0,accurate,1567461,0,accurate,63,18047.396825396827,not excessive,0,1277220,0.8456652060432467,balanced
61227861064,The Crossing Community Centre incorporated,VIC,Small,TRUE,Social services,TRUE,0,0,0,0,37553,0,1,0,0,37554,0,0,37553,0,0,37553,1,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,37554,0,accurate,37553,0,accurate,0,0,not excessive,0,37553,0.9999733716781168,balanced
61293097454,Frankston Life Community Inc.,VIC,Small,TRUE,Social services,TRUE,0,2,0,30,0,56121,29053,0,141141,226315,52649,0,0,0,246363,299012,-72697,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,226315,0,accurate,299012,0,accurate,32,1645.28125,not excessive,0,0,0,balanced
61305164526,Tourmont Inc (Margaret Cunningham Endowment Fund),VIC,Small,TRUE,Other education,TRUE,0,0,0,7,0,0,181650,0,0,181650,0,0,0,0,7472,7472,174178,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,181650,0,accurate,7472,0,accurate,7,0,not excessive,0,0,0,balanced
61321463378,Doncaster Community Care & Counselling Centre,VIC,Large,TRUE,Social services,TRUE,6,33,0,520,1187433,278598,1273483,2739514,0,2739514,1815102,0,0,0,916260,2731362,8152,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2739514,0,accurate,2731362,0,accurate,559,3247.051878354204,not excessive,0,1187433,0.4334465894315561,balanced
61354551576,Good Shepherd Australia New Zealand,VIC,Large,TRUE,Social services,TRUE,70,50,15,20,8053242,707219,6148783,14909244,0,14909244,10927525,0,0,0,4035771,14963296,-54052,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,14909244,0,accurate,14963296,0,accurate,155,70500.16129032258,not excessive,0,8053242,0.5401509291819223,balanced
61356582289,Leisure Networks Association Inc,VIC,Large,TRUE,Economic social community development,TRUE,25,35,20,0,478156,0,2328997,2807153,0,2807153,2461549,0,0,0,449282,2910831,-103678,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2807153,0,accurate,2910831,0,accurate,80,30769.3625,not excessive,0,478156,0.17033485527863995,balanced
61369943634,OPERATION STITCHES,VIC,Small,TRUE,Economic social community development,TRUE,2,0,2,90,0,56064,70379,0,0,126443,15661,0,0,0,111911,127572,-1129,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,126443,0,accurate,127572,0,accurate,94,166.60638297872342,not excessive,0,0,0,balanced
61371106108,Highmount Pre School Association,VIC,Small,TRUE,Other education,TRUE,0,5,0,2,0,0,90069,0,0,90069,88179,0,0,0,0,88179,1890,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,90069,0,accurate,88179,0,accurate,7,12597,not excessive,0,0,0,balanced
61412912811,Wangaratta Rsl Sub Branch Inc,VIC,Large,TRUE,Economic social community development,TRUE,2,0,8,50,0,0,2029252,2029252,0,2029252,105184,0,0,0,1740764,1845948,183304,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2029252,0,accurate,1845948,0,accurate,60,1753.0666666666666,not excessive,0,0,0,balanced
61441776842,Bruthen Street Kindergarten Incorporated,VIC,Small,TRUE,Other education,TRUE,1,4,0,11,125135,13150,97316,0,0,235601,199902,0,0,0,57159,257061,-21460,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,235601,0,accurate,257061,0,accurate,16,12493.875,not excessive,0,125135,0.5311310223640816,balanced
61445890843,Heart for Mission Inc.,VIC,Small,TRUE,International activities,TRUE,0,0,0,1,0,2383,0,0,0,2383,0,0,0,5022,539,5561,-3178,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2383,0,accurate,5561,0,accurate,1,0,not excessive,0,0,0,balanced
61495540878,Sienna One Step at a Time,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,5,0,98580,0,0,0,98580,0,0,0,0,108350,108350,-9770,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,TRUE,Sienna Cordell,NA,98580,0,accurate,108350,0,accurate,5,0,not excessive,0,0,0,balanced
61512271207,Annie Dennis Children's Centre Inc.,VIC,Large,TRUE,Other education,TRUE,17,15,4,0,0,0,2161461,2161461,1956,2163417,1911545,0,0,0,204831,2116376,47041,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2163417,0,accurate,2116376,0,accurate,36,53098.47222222222,not excessive,0,0,0,balanced
61525392159,EAST MALVERN RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Large,TRUE,Social services,TRUE,0,0,0,5,0,0,5007834,5007834,0,5007834,0,0,0,0,4021996,4021996,985838,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,5007834,0,accurate,4021996,0,accurate,5,0,not excessive,0,0,0,balanced
61539870861,Bandiana Army Museum Foundation Inc.,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,41,0,140,18450,0,0,18590,0,0,0,0,35516,35516,-16926,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,18590,0,accurate,35516,0,accurate,41,0,not excessive,0,0,0,balanced
61589345337,THE TRUSTEE FOR PETERS PROJECT CANCER CARE FOR THE SOUTH WEST PUBLIC CHARITABLE TRUST,VIC,Large,TRUE,Other health service delivery,TRUE,0,0,0,10,0,1186531,57385,1243916,0,1243916,0,0,82724,0,3622,86346,1157570,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1243916,0,accurate,86346,0,accurate,10,0,not excessive,0,0,0,balanced
61716225567,Burwood Rsl Sub-Branch,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,4,0,0,6800,0,0,6800,0,0,0,0,5699,5699,1101,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,6800,0,accurate,5699,0,accurate,4,0,not excessive,0,0,0,balanced
61754041519,Prosper Australia (Victoria) Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,1,2,1,18,0,193607,7217,0,0,200824,121442,0,0,0,44252,165694,35130,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,200824,0,accurate,165694,0,accurate,22,5520.090909090909,not excessive,0,0,0,balanced
61870916036,Skilling Australia Foundation,VIC,Medium,TRUE,Employment training,TRUE,4,2,0,0,0,29177,703540,732717,19284,752001,288485,0,0,0,423701,712186,39815,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,752001,0,accurate,712186,0,accurate,6,48080.833333333336,not excessive,0,0,0,balanced
61973304702,Victoria Matu Christian Church,VIC,Small,TRUE,Emergency relief,TRUE,1,0,0,12,0,210025,0,0,12000,222025,57900,0,17000,25000,14600,114500,107525,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,222025,0,accurate,114500,0,accurate,13,4453.846153846154,not excessive,0,0,0,balanced
