abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_other,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,total_grants_use,grants_income_prop,grants_use_prop,imbalanced_grants
56841370405,Cri-du-chat Support Group of Australia Inc As the Operator of a PBI,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,13016,0,0,0,14363,0,0,0,0,3222,3222,11141,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,13016,1347,accurate,3222,0,accurate,0,0,not excessive,0,13016,0,0.9062173640604331,0,balanced
56843800934,Family Law Legal Service Inc,VIC,Medium,TRUE,Law legal services,TRUE,2,1,0,0,356260,0,27,356287,1525,357812,321555,0,0,0,36257,357812,0,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,357812,0,accurate,357812,0,accurate,3,107185,not excessive,0,356260,0,0.9956625266899937,0,balanced
56849738574,The Trustee For Estate Of Victor Ashton Fox,VIC,Small,TRUE,Other activity,TRUE,0,0,0,0,0,0,0,0,0,15410,0,0,0,0,699,699,14711,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,15410,accurate,699,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
56855769898,ROSEBUD RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Other activity,FALSE,0,0,0,0,0,20000,869626,889626,0,889626,0,0,0,0,176867,176867,712759,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,889626,0,accurate,176867,0,accurate,0,0,not excessive,0,20000,0,0.022481357334430425,0,balanced
56860265610,Sacred Heart School Newport,VIC,Large,TRUE,Primary secondary education,TRUE,15,12,5,NA,2238269,0,370892,2609161,0,2609161,2017641,34225,0,0,399758,2451624,-157537,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2609161,0,accurate,2451624,0,accurate,32,63051.28125,not excessive,0,2238269,0,0.8578500905080215,0,balanced
56930474692,The Trustee for the Trinity Grammar School Building Fund,VIC,Medium,TRUE,Primary secondary education,TRUE,0,0,0,0,0,303880,0,303880,0,303880,0,0,0,0,0,0,303880,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,303880,0,accurate,0,0,accurate,0,0,not excessive,0,303880,0,1,0,balanced
56957121036,Sunraysia Community Health Services Limited,VIC,Large,TRUE,Other health service delivery,TRUE,66,87,2,NA,11502207,33075,1855494,13390776,1336824,14727600,9750181,0,0,0,3586942,13337123,1390477,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,14727600,0,accurate,13337123,0,accurate,155,62904.393548387096,not excessive,0,11535282,0,0.7832424835003666,0,balanced
56984979841,Rokeby & Crossover Friends Group Inc,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,200,1000,0,0,0,2283,0,0,0,0,1428,0,854,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1200,1083,accurate,1428,1428,accurate,0,0,not excessive,0,1200,0,0.5256241787122208,0,balanced
56989187569,The Trustee For The Robert Salzer Foundation,VIC,Medium,TRUE,Other activity,TRUE,0,0,0,0,0,0,0,0,651700,651700,0,0,0,0,131060,131060,520640,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,651700,0,accurate,131060,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
57004507644,Mayflower Brighton,VIC,Large,TRUE,Aged care activities,TRUE,18,77,48,NA,6312425,181163,5361851,11855439,451041,12306480,8086245,0,0,0,4968477,13054722,-748242,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,12306480,0,accurate,13054722,0,accurate,143,56547.167832167834,not excessive,0,6493588,0,0.5276559991159129,0,balanced
57004849987,The Australian Ballet,VIC,Large,TRUE,Culture arts,TRUE,197,13,233,NA,7936368,9312774,32660988,49910130,6955,49917085,19159446,395298,0,0,26489280,46044024,3873061,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,49917085,0,accurate,46044024,0,accurate,443,43249.313769751694,not excessive,0,17249142,0,0.3455558753080233,0,balanced
57006305844,Ukrainian Elderly People's Home,VIC,Large,TRUE,Aged care activities,TRUE,8,70,36,NA,0,5560,7718572,7724132,568037,8292169,5305259,432073,1598,0,1944233,7683163,609006,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,8292169,0,accurate,7681565,1598,accurate,114,46537.35964912281,not excessive,0,5560,1598,6.705121422392621e-4,1.9271194303926994e-4,balanced
57027234829,Southport Community Legal Service Incorporated,VIC,Small,TRUE,Law legal services,TRUE,0,3,0,NA,58060,353,0,0,0,59994,51686,0,0,0,23530,75216,-15222,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,58413,1581,accurate,75216,0,accurate,3,17228.666666666668,not excessive,0,58413,0,0.9736473647364736,0,balanced
57038609730,Australian Friends Of Yad Vashem Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,0,22650,0,0,0,25654,0,0,0,12200,5278,17478,8176,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,22650,3004,accurate,5278,12200,accurate,0,0,not excessive,0,22650,12200,0.8829032509550168,0.4755593669603181,balanced
57067377959,The Ovulation Method Research And Reference Centre Of Australia Limited,VIC,Medium,TRUE,Other health service delivery,TRUE,0,9,9,NA,220408,31210,81976,333594,0,333594,152297,0,0,0,102817,255114,78480,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,333594,0,accurate,255114,0,accurate,18,8460.944444444445,not excessive,0,251618,0,0.7542641654226395,0,balanced
57071693500,Christian College Bellarine Ltd,VIC,Large,TRUE,Primary secondary education,TRUE,46,19,21,NA,4109980,0,3944244,8054224,64553,8118777,4897042,267689,491,0,2349024,7514246,604532,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,8118777,0,accurate,7513755,491,accurate,86,56942.348837209305,not excessive,0,4109980,491,0.5062314188454738,6.0477089098518166e-5,balanced
57098261575,Child Wise Limited,VIC,Medium,TRUE,Other education,TRUE,6,2,12,NA,539884,152050,223951,915885,40222,956107,541394,0,0,0,355715,897109,58998,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,956107,0,accurate,897109,0,accurate,20,27069.7,not excessive,0,691934,0,0.7236993349070763,0,balanced
57108025207,Deaf Children Australia,VIC,Large,TRUE,Social services,TRUE,27,29,10,NA,1235645,602479,2994462,4832586,735530,5568116,3336771,0,0,0,2248196,5584967,-16851,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,5568116,0,accurate,5584967,0,accurate,66,50557.13636363636,not excessive,0,1838124,0,0.3301159674115985,0,balanced
57131036934,Mission Australia Housing (Victoria),VIC,Large,TRUE,Housing activities,TRUE,3,0,0,0,1276240,0,1091741,2367980,67898,2435878,727963,527982,0,0,2931088,4187033,-1751155,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2435879,1,accurate,4187033,0,accurate,3,242654.33333333334,not excessive,0,1276240,0,0.5239342857072481,0,balanced
57131178759,San Carlo Homes For The Aged Ltd,VIC,Large,TRUE,Aged care activities,TRUE,17,105,10,NA,0,141179,8549769,8690948,0,8690948,6186042,0,0,0,1958962,8145004,545944,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,8690948,0,accurate,8145004,0,accurate,132,46863.954545454544,not excessive,0,141179,0,0.016244372880841077,0,balanced
57153480436,Mental Health First Aid International,VIC,Large,TRUE,Other education,TRUE,5,6,1,NA,1935641,174057,2260067,4369765,67172,4436937,850810,0,0,0,2126066,2976876,1460061,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,4436937,0,accurate,2976876,0,accurate,12,70900.83333333333,not excessive,0,2109698,0,0.47548522775960084,0,balanced
57167212302,Cohealth Limited,VIC,Large,TRUE,Other health service delivery,TRUE,218,498,71,NA,7778329,5947,3097431,10881707,25605569,36487276,8889367,0,0,0,3455540,12344907,24142369,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,36487276,0,accurate,12344907,0,accurate,787,11295.25667090216,not excessive,0,7784276,0,0.21334220729440037,0,balanced
57179723691,Heywood Men's Talk Group Inc,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,NA,14818,3124,0,0,0,24986,0,0,1295,0,13205,14500,10486,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,17942,7044,accurate,13205,1295,accurate,0,0,not excessive,0,17942,1295,0.7180821259905548,0.051829024253582004,balanced
57309550955,City Language Learning Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,5,0,NA,6992,0,0,0,0,20232,13500,0,0,0,11370,24870,-4638,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,6992,13240,accurate,24870,0,accurate,5,2700,not excessive,0,6992,0,0.34559114274416763,0,balanced
57347235363,Australian Muslim Women's Center For Human Rights,VIC,Medium,TRUE,Civic advocacy activities,TRUE,3,8,2,NA,471209,1300,183637,656146,8288,664434,409339,0,0,0,228253,637592,26842,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,664434,0,accurate,637592,0,accurate,13,31487.615384615383,not excessive,0,472509,0,0.7111451250237044,0,balanced
57399480298,Cultural Development Network Ltd.,VIC,Medium,TRUE,Culture arts,TRUE,1,2,1,NA,375500,0,26645,402145,0,402145,179870,0,0,0,220779,400649,1496,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,402145,0,accurate,400649,0,accurate,4,44967.5,not excessive,0,375500,0,0.933742804212411,0,balanced
57485460977,The Trustee For Australian Communities Foundation Extension Fund,VIC,Large,TRUE,Grant-making activities,TRUE,0,0,0,0,0,584403,677476,1261879,24275,1286154,0,0,231600,0,218052,449652,836502,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1286154,0,accurate,218052,231600,accurate,0,0,not excessive,0,584403,231600,0.4543802686148004,0.18007174879524537,balanced
57533056318,Alternative Technology Association Inc.,VIC,Large,TRUE,Environmental activities,TRUE,5,12,8,NA,25000,217940,1471136,1714076,18144,1732220,957398,0,0,0,644133,1601531,130689,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1732220,0,accurate,1601531,0,accurate,25,38295.92,not excessive,0,242940,0,0.14024777453210333,0,balanced
57558692246,Smart Communities Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,0,1100,0,0,0,2282,0,0,0,0,2922,2922,-640,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,1100,1182,accurate,2922,0,accurate,0,0,not excessive,0,1100,0,0.4820333041191937,0,balanced
57567161098,Friends Of The Maribyrnong Valley Incorporated,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,84451,2036,0,0,0,86487,0,0,0,0,75178,75178,11309,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,86487,0,accurate,75178,0,accurate,0,0,not excessive,0,86487,0,1,0,balanced
57570325725,Emerald Centre For Hope And Outreach Incorporated,VIC,Medium,TRUE,Social services,TRUE,1,16,0,NA,133590,221232,345860,700682,0,700682,472304,0,0,0,222680,694984,5698,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,700682,0,accurate,694984,0,accurate,17,27782.58823529412,not excessive,0,354822,0,0.506395197821551,0,balanced
57593281552,Burke And Beyond Association Incorporated,VIC,Large,TRUE,Other education,TRUE,22,6,8,NA,1629781,4519,195725,1830025,0,1830025,1206998,0,0,0,387085,1594083,235943,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1830025,0,accurate,1594083,0,accurate,36,33527.72222222222,not excessive,0,1634300,0,0.8930479091815685,0,balanced
57606705223,Parallel Sports Inc,VIC,Small,TRUE,Sports,TRUE,0,0,0,NA,1000,5635,0,0,0,8265,0,0,0,0,13346,13346,-5081,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,6635,1630,accurate,13346,0,accurate,0,0,not excessive,0,6635,0,0.8027828191167574,0,balanced
57607174245,The Push Incorporated,VIC,Medium,TRUE,Culture arts,TRUE,3,5,2,NA,463800,0,118721,582521,0,582521,351399,0,0,0,249075,600474,-17953,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,582521,0,accurate,600474,0,accurate,10,35139.9,not excessive,0,463800,0,0.7961944719589509,0,balanced
57627509257,TRY Mentoring Inc.,VIC,Medium,TRUE,Social services,TRUE,0,5,0,NA,213904,244803,105004,563711,11,563722,456959,0,0,0,106763,563722,0,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,563722,0,accurate,563722,0,accurate,5,91391.8,not excessive,0,458707,0,0.8137113683695155,0,balanced
57629805537,THE TRUSTEE FOR PROSTATE CANCER RESEARCH FUND,VIC,Medium,TRUE,Research,TRUE,0,0,0,0,0,180470,91334,271804,19,271823,0,0,88334,0,86334,174496,97327,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,271823,0,accurate,86334,88162,accurate,0,0,not excessive,0,180470,88334,0.663924686284825,0.3249688216228943,balanced
57655904353,Mission Liaison Group - Uniting Church Australia,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,NA,0,71889,0,0,0,72745,0,0,0,21756,65998,87754,-15009,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Small,71889,856,accurate,65998,21756,accurate,0,0,not excessive,0,71889,21756,0.9882328682383669,0.2990721011753385,balanced
57673747611,The Trustee For Futurefish Foundation Trust,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,0,5100,0,0,0,5164,0,0,0,0,22045,22045,-16881,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,5100,64,accurate,22045,0,accurate,0,0,not excessive,0,5100,0,0.9876065065840434,0,balanced
57685819813,Mallee Sexual Assault Unit Inc,VIC,Large,TRUE,Social services,TRUE,15,18,0,0,2129487,2089,87829,2219405,0,2219405,1475313,144,0,0,474090,1949547,269858,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2219405,0,accurate,1949547,0,accurate,33,44706.454545454544,not excessive,0,2131576,0,0.9604267810516782,0,balanced
57700784406,St Damian's Primary School Bundoora,VIC,Large,TRUE,Primary secondary education,TRUE,21,22,15,NA,3745045,30671,840605,4616321,0,4616321,3244439,27934,0,0,682318,3954691,-661630,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,4616321,0,accurate,3954691,0,accurate,58,55938.60344827586,not excessive,0,3775716,0,0.8179058605326622,0,balanced
57722960386,Blue Light Victoria Inc.,VIC,Medium,TRUE,Other recreation social club activity,TRUE,0,2,0,NA,0,730529,154579,885108,0,885108,83964,0,85770,0,208526,378260,506848,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,885108,0,accurate,292490,85770,accurate,2,41982,not excessive,0,730529,85770,0.8253557757923327,0.09690342873412058,balanced
57728215747,Southcare Community Care Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,3500,300,0,0,0,3800,0,0,2151,0,857,3008,792,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,3800,0,accurate,857,2151,accurate,0,0,not excessive,0,3800,2151,1,0.5660526315789474,balanced
57739794389,Hilltop Foundation Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,NA,0,118294,0,0,0,121625,0,0,0,0,133186,133186,-11561,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Small,118294,3331,accurate,133186,0,accurate,0,0,not excessive,0,118294,0,0.9726125385405961,0,balanced
57745420682,St Mary of the Cross Catholic Primary School,VIC,Large,TRUE,Primary secondary education,TRUE,13,5,1,NA,4154376,0,295730,4450106,0,4450106,1294956,492870,0,0,613917,2401743,-2048363,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,4450106,0,accurate,2401743,0,accurate,19,68155.57894736843,not excessive,0,4154376,0,0.9335454031881488,0,balanced
57816895087,Djerriwarrh Employment & Education Services Inc.,VIC,Large,TRUE,Other education,TRUE,24,27,41,NA,4728607,12148,90032,4830787,116386,4947173,3888275,94304,13331,0,1173398,5169308,-222135,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,4947173,0,accurate,5155977,13331,accurate,92,42263.858695652176,not excessive,0,4740755,13331,0.9582755646507611,0.00269467026926287,balanced
57862812260,Stratford RSL Sub-Branch Welfare Patriotic Fund,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,1837,0,0,0,1837,0,0,741,0,2437,3178,-1341,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1837,0,accurate,2437,741,accurate,0,0,not excessive,0,1837,741,1,0.4033750680457267,balanced
57895303752,The Young Men's Christian Association Of Ararat Incorporated,VIC,Large,TRUE,Economic social community development,TRUE,9,24,35,NA,446854,1670,1428778,1877302,0,1877302,1280039,7941,0,0,586890,1874870,2432,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,1877302,0,accurate,1874870,0,accurate,68,18824.102941176472,not excessive,0,448524,0,0.23891947060195962,0,balanced
57918537856,African Christian Kush Aid Program of Australia Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,NA,0,7277,0,0,0,7277,0,0,0,4475,0,4475,2801,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,7277,0,accurate,0,4475,accurate,0,0,not excessive,0,7277,4475,1,0.6149512161605057,balanced
57919514317,Old Treasury Building Reserve Committee Of Management Inc,VIC,Medium,TRUE,Culture arts,TRUE,1,3,5,NA,4247,0,593427,597674,0,597674,352815,0,0,0,254266,607081,-9407,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,597674,0,accurate,607081,0,accurate,9,39201.666666666664,not excessive,0,4247,0,0.007105880463262581,0,balanced
57930437561,Hastings Community House Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,2,6,NA,104996,2393,0,0,0,122222,76254,0,284,0,61283,137821,-15599,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Small,107389,14833,accurate,137537,284,accurate,8,9531.75,not excessive,0,107389,284,0.8786388702524913,0.0023236405884374334,balanced
57934755725,Ballarat Historical Society Incorporat,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,0,0,0,0,15070,0,0,0,0,16539,16539,-1469,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,15070,accurate,16539,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
57996657821,Australasian Centre For Human Rights and Health Inc,VIC,Small,TRUE,Social services,TRUE,0,0,1,NA,3000,20000,0,0,0,23000,330,0,0,0,2709,3039,19960,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,23000,0,accurate,3039,0,accurate,1,330,not excessive,0,23000,0,1,0,balanced
58004265016,Melbourne School Of Theology,VIC,Large,TRUE,Higher education,TRUE,17,15,3,NA,0,554231,1703741,2257972,0,2257972,1375097,25251,0,0,957795,2358143,-100171,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2257972,0,accurate,2358143,0,accurate,35,39288.485714285714,not excessive,0,554231,0,0.24545521379361657,0,balanced
58006885463,Playbox Theatre Company Limited,VIC,Large,TRUE,Culture arts,TRUE,34,12,109,NA,2775082,801500,3646765,7223347,127609,7350956,2371633,0,0,0,5037833,7409466,-58510,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,7350956,0,accurate,7409466,0,accurate,155,15300.85806451613,not excessive,0,3576582,0,0.48654651177343466,0,balanced
58007240146,Mount Scopus Memorial College Limited,VIC,Large,TRUE,Primary secondary education,TRUE,170,170,300,NA,3990695,0,22766124,26756819,0,26756819,14497881,33045,0,0,9807618,24338544,2418275,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,26756819,0,accurate,24338544,0,accurate,640,22652.9390625,not excessive,0,3990695,0,0.14914683991396735,0,balanced
58008520394,Australian Academy Of Technological Sciences And Engineering Limited,VIC,Large,TRUE,Economic social community development,TRUE,15,2,2,NA,2725894,282515,2663936,5672345,0,5672345,1759028,4573,105000,115000,3297014,5280615,391730,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,5672345,0,accurate,5060615,220000,accurate,19,92580.42105263157,not excessive,0,3008409,220000,0.5303642497062503,0.03878466489608795,balanced
58041247909,The Trustee For Ada Caroline Grant Scholarship Fund,VIC,Small,TRUE,Higher education,TRUE,0,0,0,0,0,0,0,0,0,15183,0,0,12000,0,3527,15527,-344,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,15183,accurate,3527,12000,accurate,0,0,not excessive,0,0,12000,0,0.7903576368306658,balanced
58046904453,The Trustee For The Martha Miranda Livingstone Fund,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,9510,0,0,6250,0,2331,8581,929,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,9510,accurate,2331,6250,accurate,0,0,not excessive,0,0,6250,0,0.6572029442691903,balanced
58050183699,Camperdown And District Community House,VIC,Small,TRUE,Other activity,TRUE,0,2,3,NA,51460,7530,0,0,0,69627,34500,0,0,0,31665,66165,3462,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Small,58990,10637,accurate,66165,0,accurate,5,6900,not excessive,0,58990,0,0.8472288049176325,0,balanced
58072760657,St Johns Primary School Clifton Hill,VIC,Large,TRUE,Primary secondary education,TRUE,12,11,1,NA,1748930,966,278623,2028519,0,2028519,1451231,47873,0,0,367818,1866922,-161597,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2028519,0,accurate,1866922,0,accurate,24,60467.958333333336,not excessive,0,1749896,0,0.8626470839070277,0,balanced
58089460935,Rice Village Limited,VIC,Large,TRUE,Aged care activities,TRUE,5,95,19,NA,5195000,11000,3702000,8908000,31000,8939000,4568000,28000,0,0,3251000,7847000,1092000,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,8939000,0,accurate,7847000,0,accurate,119,38386.554621848736,not excessive,0,5206000,0,0.5823917664168251,0,balanced
58095878527,Western Radio Broadcasters Inc,VIC,Medium,TRUE,Other activity,TRUE,3,0,0,NA,129261,15750,182681,327692,0,327692,117148,0,0,0,279515,396663,-68971,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,327692,0,accurate,396663,0,accurate,3,39049.333333333336,not excessive,0,145011,0,0.44252224649976196,0,balanced
58108829115,Lentil As Anything Ltd,VIC,Large,TRUE,Economic social community development,TRUE,19,71,0,NA,0,1689229,8233,1697462,0,1697462,140463,266,0,0,1480120,1620849,76614,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1697462,0,accurate,1620849,0,accurate,90,1560.7,not excessive,0,1689229,0,0.9951498177867899,0,balanced
58109336245,Children's Charity Network Limited,VIC,Medium,TRUE,Culture arts,TRUE,0,0,20,NA,0,272513,30531,303044,0,303044,0,0,0,0,313116,313116,-10072,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,303044,0,accurate,313116,0,accurate,20,0,not excessive,0,272513,0,0.8992522537981283,0,balanced
58110470434,Murchison Community Care Inc,VIC,Large,TRUE,Aged care activities,TRUE,18,42,5,NA,0,12819,2998975,3011794,0,3011794,2532431,29171,0,0,702365,3263967,-252173,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,3011794,0,accurate,3263967,0,accurate,65,38960.47692307692,not excessive,0,12819,0,0.004256267194901112,0,balanced
58135018030,Kingdom Generation Ministries Ltd,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,NA,0,6559,0,0,0,14272,0,0,3060,0,9354,12414,1858,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,6559,7713,accurate,9354,3060,accurate,0,0,not excessive,0,6559,3060,0.4595711883408072,0.21440582959641255,balanced
58139269250,Association Of Relinquishing Mothers Vic Inc,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,3209,0,0,0,3673,0,0,0,0,877,877,2796,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,3209,464,accurate,877,0,accurate,0,0,not excessive,0,3209,0,0.8736727470732372,0,balanced
58143115664,Global Citizen Limited,VIC,Medium,TRUE,Civic advocacy activities,TRUE,4,5,0,NA,0,385119,45000,430119,0,430119,243474,0,0,0,63699,307173,122946,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,430119,0,accurate,307173,0,accurate,9,27052.666666666668,not excessive,0,385119,0,0.8953777907974305,0,balanced
58147922787,The Trustee For Appel Bequest,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,24280,0,0,17100,0,6132,23232,1048,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,24280,accurate,6132,17100,accurate,0,0,not excessive,0,0,17100,0,0.7042833607907742,balanced
58158142595,Christian Heart - Open Hand Services Victoria Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,NA,0,0,0,0,0,1314,0,0,0,0,0,0,1314,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,0,1314,accurate,0,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58160543635,RECHARGE Scheme Australia Limited,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,0,0,0,0,0,9000,0,0,0,0,8500,8500,500,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,0,9000,accurate,8500,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58235169545,Latitude: Directions For Young People Incorporated,VIC,Medium,TRUE,Housing activities,TRUE,5,0,2,NA,455109,3100,14081,472290,15094,487384,306266,0,20474,0,137746,464486,22898,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,487384,0,accurate,444012,20474,accurate,7,43752.28571428572,not excessive,0,458209,20474,0.940139602448993,0.042007944454475324,balanced
58327674067,Gippsland Disability Advocacy Inc,VIC,Medium,TRUE,Other activity,TRUE,2,3,0,NA,264236,0,0,264236,0,264236,180925,0,0,0,75296,256221,8015,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,264236,0,accurate,256221,0,accurate,5,36185,not excessive,0,264236,0,1,0,balanced
58367984722,The Trustee For Infectious Diseases: A Clinical Approach,VIC,Small,TRUE,Other activity,TRUE,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,2098,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,2098,accurate,0,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58451731162,THE TRUSTEE FOR THE GEORGE ALEXANDER FOUNDATION,VIC,Large,TRUE,Grant-making activities,TRUE,4,1,0,0,0,295000,1846305,2141305,0,2141305,0,0,915000,0,95492,1010492,1130813,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2141305,0,accurate,95492,915000,accurate,5,0,not excessive,0,295000,915000,0.1377664555026024,0.427309514525021,balanced
