abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
13313431716,The Trustee For Canterbury Girls Secondary College Welfare Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,500,0,0,0,500,0,0,600,0,0,600,-100,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,500,0,accurate,600,0,accurate,5,0,not excessive,0,0,0,balanced
13334102867,The Way Community Incorporated,VIC,Medium,TRUE,Housing activities,TRUE,1,3,6,9,0,84790,157423,242213,10123,252336,209387,0,0,0,50541,259928,-7592,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,252336,0,accurate,259928,0,accurate,19,11020.368421052632,not excessive,0,0,0,balanced
13364203224,DERRINALLUM RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,3114,0,0,0,3114,0,0,0,0,1824,1824,1290,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3114,0,accurate,1824,0,accurate,5,0,not excessive,0,0,0,balanced
13389287007,Reach 4 Your Future Foundation Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,25,100772,35624,0,0,0,138696,0,0,0,113203,23836,137039,1657,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,136396,2300,accurate,137039,0,accurate,25,0,not excessive,0,100772,0.7265674568841207,balanced
13416277065,Boroondara General Cemetery,VIC,Large,TRUE,Other health service delivery,TRUE,5,0,1,30,0,350,1951243,1951593,0,1951593,340625,0,0,0,566138,906763,1044830,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1951593,0,accurate,906763,0,accurate,36,9461.805555555555,not excessive,0,0,0,balanced
13449348528,Women's Federation for World Peace Australia INC,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,15,2100,10118,0,0,0,12543,0,0,5800,328,6753,12881,-338,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,12218,325,accurate,12881,0,accurate,15,0,not excessive,0,2100,0.16742406122937095,balanced
13479644208,Sunnyside Kindergarten Association Inc,VIC,Medium,TRUE,Other education,TRUE,2,10,8,20,191302,0,248281,439583,0,439583,352265,0,0,0,76782,429047,10536,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,439583,0,accurate,429047,0,accurate,40,8806.625,not excessive,0,191302,0.4351897138879347,balanced
13532707356,The Mothers' Union Diocese Of Melbourne,VIC,Small,TRUE,Social services,TRUE,1,0,0,20,0,69123,0,0,0,82940,13124,0,12938,14526,36246,76834,6106,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,69123,13817,accurate,76834,0,accurate,21,624.952380952381,not excessive,0,0,0,balanced
13567174223,Crib Point Community House Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,2,0,15,63751,0,0,0,0,82753,48838,0,0,0,28389,77228,5524,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,63751,19002,accurate,77227,1,accurate,17,2872.823529411765,not excessive,0,63751,0.7703769047647819,balanced
13580920155,Kollel Welfare Fund,VIC,Medium,TRUE,Income support maintenance,TRUE,0,0,0,15,0,597547,0,597547,0,597547,0,0,0,0,0,0,597547,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,597547,0,accurate,0,0,accurate,15,0,not excessive,0,0,0,balanced
13635328729,Nar Nar Goon Kindergarten Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,8,10118,0,0,0,0,17548,0,0,0,0,15845,15845,1703,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,10118,7430,accurate,15845,0,accurate,8,0,not excessive,0,10118,0.5765899247777525,balanced
13664835610,Aborigines Advancement League Inc,VIC,Large,TRUE,Social services,TRUE,18,7,2,20,2278110,29964,0,2308074,202616,2510690,1545594,0,0,318941,662642,2527177,-16487,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2510690,0,accurate,2527177,0,accurate,47,32884.97872340425,not excessive,0,2278110,0.9073641110611027,balanced
13672642573,Wind Of Change International Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,8,0,58587,0,0,0,60829,0,0,57163,0,180,57343,3486,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,58587,2242,accurate,57343,0,accurate,8,0,not excessive,0,0,0,balanced
13716454021,Richmond Creche And Kindergarten Inc,VIC,Large,TRUE,Other education,TRUE,15,14,5,21,53599,0,1529246,1582845,52451,1635296,1419768,0,0,0,214677,1634445,851,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1635296,0,accurate,1634445,0,accurate,55,25813.963636363635,not excessive,0,53599,0.032776329178326125,balanced
13782504542,Om Australia Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,1,0,517092,40,517132,0,517132,0,0,0,437440,72031,509471,7661,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,517132,0,accurate,509471,0,accurate,1,0,not excessive,0,0,0,balanced
13838750256,Seaview House Residential Care Inc.,VIC,Large,TRUE,Aged care activities,TRUE,1,9,8,22,1000,30064,1067131,1098195,0,1098195,587078,0,0,0,482991,1070069,28126,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1098195,0,accurate,1070069,0,accurate,40,14676.95,not excessive,0,1000,9.105850964537263e-4,balanced
13869266126,Matrix Guild Of Victoria Inc,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,50,0,5616,0,0,0,28410,0,0,0,0,6645,6645,21764,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5616,22794,accurate,6645,0,accurate,50,0,not excessive,0,0,0,balanced
13886280969,Australian Evaluation Society Limited,VIC,Medium,TRUE,Other education,TRUE,2,0,0,90,9090,0,595928,605018,0,605018,137547,0,11590,1419,355027,505583,99435,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,605018,0,accurate,505583,0,accurate,92,1495.0760869565217,not excessive,0,9090,0.015024346383082818,balanced
13908951336,The Trustee for the Waislitz Foundation,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,0,0,0,0,0,13571,0,0,236747,0,3109,239856,-226285,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,13571,accurate,239856,0,accurate,0,0,not excessive,0,0,0,balanced
13963187316,Murtoa RSL Sub-Branch Patriotic Fund,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,1040,0,0,0,1290,0,0,0,0,1675,1675,-385,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1040,250,accurate,1675,0,accurate,5,0,not excessive,0,0,0,balanced
13979827341,Acacia Avenue Pre-School Assoc Inc,VIC,Medium,TRUE,Other education,TRUE,1,4,0,15,169368,0,121442,290810,0,290810,201498,0,0,0,90854,292352,-1542,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,290810,0,accurate,292352,0,accurate,20,10074.9,not excessive,0,169368,0.5824008802998522,balanced
13986701465,Worn Gundidj Aboriginal Co-Op Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,5,7,2,2,205885,0,595342,801227,0,801227,458631,0,0,0,683268,1141899,-340672,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,801227,0,accurate,1141899,0,accurate,16,28664.4375,not excessive,0,205885,0.25696213432647674,balanced
14006171580,Mansfield Autism Statewide Services,VIC,Large,TRUE,Other education,TRUE,27,10,7,2,679651,0,489400,1169051,0,1169051,909505,0,0,0,257285,1166790,2261,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1169051,0,accurate,1166790,0,accurate,46,19771.847826086956,not excessive,0,679651,0.5813698461401599,balanced
14006180490,Edith Bendall Lodge,VIC,Large,TRUE,Aged care activities,TRUE,14,37,0,20,3169518,6200,1529775,4705493,85156,4790649,2983428,0,0,0,1862123,4845551,-54902,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,4790649,0,accurate,4845551,0,accurate,71,42020.112676056335,not excessive,0,3169518,0.6616051395124126,balanced
14018431977,Bridgewater Centre,VIC,Small,TRUE,Other health service delivery,TRUE,0,2,0,5,0,30426,0,0,0,50515,65424,0,0,0,783,66207,-15692,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,30426,20089,accurate,66207,0,accurate,7,9346.285714285714,not excessive,0,0,0,balanced
14056899731,Robyn Jane Children's Centre Incorporated,VIC,Large,TRUE,Other education,TRUE,6,19,6,5,0,0,1575357,1575357,0,1575357,1312202,0,0,0,185860,1498062,77295,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1575357,0,accurate,1498062,0,accurate,36,36450.055555555555,not excessive,0,0,0,balanced
14096488756,El Shaddai Missions Foundation Fund,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,2,0,70000,0,0,0,70240,0,0,41400,0,145,41545,28695,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,70000,240,accurate,41545,0,accurate,2,0,not excessive,0,0,0,balanced
14103665621,Australian Rickettsial Reference Laboratory Foundation Limited,VIC,Medium,TRUE,Other health service delivery,TRUE,3,1,4,0,0,70000,702709,772709,3920,776629,305474,0,0,0,463085,768559,8070,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,776629,0,accurate,768559,0,accurate,8,38184.25,not excessive,0,0,0,balanced
14104820346,Australia Alopecia Areata Foundation Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,50,0,91463,0,0,0,108724,0,0,70000,0,39212,109212,-488,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,91463,17261,accurate,109212,0,accurate,50,0,not excessive,0,0,0,balanced
14107318915,Girgarre RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,358,0,0,0,537,0,0,30,0,358,388,149,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,358,179,accurate,388,0,accurate,5,0,not excessive,0,0,0,balanced
14142750114,Monash Accommodation Services Pty Ltd,VIC,Large,TRUE,Housing activities,TRUE,0,0,0,0,6520902,0,8400951,14921853,415079,15336932,0,4701470,0,0,16168934,20870404,-5533472,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,15336932,0,accurate,20870404,0,accurate,0,0,not excessive,0,6520902,0.42517643033169866,balanced
14150795994,Marco Polo Project,VIC,Small,TRUE,Other education,TRUE,0,0,1,5,7122,0,0,0,0,22122,12750,0,0,0,12161,24911,-2790,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,7122,15000,accurate,24911,0,accurate,6,2125,not excessive,0,7122,0.32194195823162464,balanced
14154206543,Glenroy Neighbourhood Learning Centre Inc,VIC,Medium,TRUE,Economic social community development,TRUE,3,15,2,10,759961,150,188610,948721,0,948721,859709,0,33601,0,153762,1047072,-98351,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,948721,0,accurate,1047072,0,accurate,30,28656.966666666667,not excessive,0,759961,0.801037396663508,balanced
14188575324,Ranges Community Health,VIC,Large,TRUE,Other health service delivery,TRUE,23,44,4,12,5687023,0,1075523,6762546,0,6762546,4762053,0,0,0,1498650,6260703,501843,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,6762546,0,accurate,6260703,0,accurate,83,57374.132530120485,not excessive,0,5687023,0.8409588637178956,balanced
14245360697,Monbulk Care Network Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,42,0,0,0,0,0,11500,0,0,0,0,7929,7929,3018,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,11500,accurate,7929,0,accurate,42,0,not excessive,0,0,0,balanced
14261903263,The Journal Of Gastroenterology And Hepatology Foundation,VIC,Medium,TRUE,Other health service delivery,TRUE,0,0,0,0,0,0,267006,267006,384162,651168,0,0,78327,0,108201,186528,464640,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,651168,0,accurate,186528,0,accurate,0,0,not excessive,0,0,0,balanced
14290374919,People and Parks Health Trust,VIC,Medium,TRUE,Other health service delivery,TRUE,2,0,0,2,0,535521,59122,594643,0,594643,7136,0,0,0,360521,367657,226986,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,594643,0,accurate,367657,0,accurate,4,1784,not excessive,0,0,0,balanced
14296419971,Tongala Rsl Sub Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,10,0,280,0,0,0,7157,0,0,0,0,6463,6463,694,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,280,6877,accurate,6463,0,accurate,10,0,not excessive,0,0,0,balanced
14331426605,BAYSIDE MASONIC LODGES CHRISTMAS PARCELS.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,30,0,2805,0,0,0,2805,372,0,0,0,0,372,2433,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2805,0,accurate,372,0,accurate,30,12.4,not excessive,0,0,0,balanced
14374661392,Stretton Park Incorporated,VIC,Large,TRUE,Aged care activities,TRUE,0,34,5,0,1785330,11622,1230996,3027948,44960,3072908,1655869,0,0,0,948871,2604740,468168,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3072908,0,accurate,2604740,0,accurate,39,42458.179487179485,not excessive,0,1785330,0.5809903843525416,balanced
14419221576,U3A Ringwood Incorporated,VIC,Small,TRUE,Other education,TRUE,0,0,0,270,2400,0,0,0,0,23073,0,0,0,0,16836,16836,6237,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2400,20673,accurate,16836,0,accurate,270,0,not excessive,0,2400,0.10401768300611104,balanced
14428357750,Darlingford Upper Goulburn Nursing Home Inc,VIC,Large,TRUE,Aged care activities,TRUE,7,49,7,2,3073111,29263,806845,3909219,0,3909219,3459965,0,0,0,1014457,4474422,-565203,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3909219,0,accurate,4474422,0,accurate,65,53230.230769230766,not excessive,0,3073111,0.7861189153127517,balanced
14488034257,Training Employment Accommodation Mentoring Inc,VIC,Medium,TRUE,Employment training,TRUE,5,30,0,10,0,0,810942,810942,0,810942,468203,0,0,0,307156,775359,35583,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,810942,0,accurate,775359,0,accurate,45,10404.511111111111,not excessive,0,0,0,balanced
14503505273,Kollel Beis Yosef Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,4,0,244680,0,0,0,244680,244680,0,0,0,0,244680,0,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,244680,0,accurate,244680,0,accurate,4,61170,not excessive,0,0,0,balanced
14508858865,Helping Hands Mission Inc.,VIC,Medium,TRUE,Emergency relief,TRUE,0,0,0,20,0,55871,323403,379274,0,379274,0,0,0,0,334381,334381,44893,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,379274,0,accurate,334381,0,accurate,20,0,not excessive,0,0,0,balanced
14513037515,Alfred Nuttall Memorial Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,1,5,1,74,166742,308,122571,289621,0,289621,234609,0,0,0,48029,282638,6983,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,289621,0,accurate,282638,0,accurate,81,2896.4074074074074,not excessive,0,166742,0.5757248265837077,balanced
14544659974,Anglesea Surf Lifesaving Club Inc.,VIC,Medium,TRUE,Emergency relief,TRUE,0,1,1,2000,46111,81954,540082,668147,16178,684325,41962,0,0,0,501887,543849,140476,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,684325,0,accurate,543849,0,accurate,2002,20.96003996003996,not excessive,0,46111,0.06738172651883242,balanced
14557836952,Linton and District Historical Society Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,18,2825,1312,0,0,0,7868,0,0,0,0,13660,13660,-5792,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,4137,3731,accurate,13660,0,accurate,18,0,not excessive,0,2825,0.3590493136756482,balanced
14585651256,Doncaster Park Kindergarten,VIC,Small,TRUE,Other education,TRUE,0,4,2,10,0,0,0,0,0,6322,0,0,0,0,5922,5922,400,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,6322,accurate,5922,0,accurate,16,0,not excessive,0,0,0,balanced
14615650281,Belvedere Community Centre Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,3,5,14,130290,52,0,0,0,151403,142356,0,390,0,46757,189503,-38100,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,130342,21061,accurate,189503,0,accurate,22,6470.727272727273,not excessive,0,130290,0.8605509798352741,balanced
14634097750,Alamein Neighbourhood And Learning Centre Inc,VIC,Medium,TRUE,Other education,TRUE,0,6,0,31,269538,1777,56064,327379,5268,332647,253128,0,0,0,69775,322903,9744,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,332647,0,accurate,322903,0,accurate,37,6841.2972972972975,not excessive,0,269538,0.8102823714027182,balanced
14671840186,Alzheimer's Australia Vic Ltd,VIC,Large,TRUE,Aged care activities,TRUE,66,53,11,141,12370819,1916680,1219870,15507369,0,15507369,10351931,33853,0,0,5414372,15800156,-292787,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,15507369,0,accurate,15800156,0,accurate,271,38199.0073800738,not excessive,0,12370819,0.7977380947083932,balanced
14674782290,Mansfield Rudolf Steiner School & Kinder Inc Parents & Friends,VIC,Small,TRUE,Other education,TRUE,0,1,0,40,0,0,0,0,0,22633,0,0,0,0,17021,17021,3362,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,22633,accurate,17021,0,accurate,41,0,not excessive,0,0,0,balanced
14679778375,Thomson River Common Equity Rental Housing Co-Operative Ltd,VIC,Medium,TRUE,Housing activities,TRUE,0,0,0,7,0,0,0,0,281904,281904,0,0,0,0,266668,266668,15236,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,281904,0,accurate,266668,0,accurate,7,0,not excessive,0,0,0,balanced
14684547844,Echuca & Moama Search & Rescue Squad,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,15,97850,56261,0,0,0,154193,37841,0,0,0,0,37841,116352,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,154111,82,accurate,37841,0,accurate,15,2522.733333333333,not excessive,0,97850,0.6345943071345651,balanced
14790456160,Gower Street Kindergarten Assoc Inc,VIC,Medium,TRUE,Other education,TRUE,0,5,0,10,192177,0,92316,284493,0,284493,201436,0,0,0,55420,256856,27637,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,284493,0,accurate,256856,0,accurate,15,13429.066666666668,not excessive,0,192177,0.6755069544769116,balanced
14824248652,Lockington And District Bush Nursing Centre Inc,VIC,Medium,TRUE,Other health service delivery,TRUE,1,6,7,30,310472,7294,58692,376458,0,376458,267480,0,0,0,164047,431527,-55056,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,376458,0,accurate,431527,0,accurate,44,6079.090909090909,not excessive,0,310472,0.8247188265357623,balanced
14837145148,Grace Berglund Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,1,6,1,20,13247,250,0,0,0,19403,315,0,712,0,22285,23312,-3909,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,13497,5906,accurate,23312,0,accurate,28,11.25,not excessive,0,13247,0.6827294748234809,balanced
14869784061,The Trustee For Trevor Barker Foundation,VIC,Small,TRUE,Social services,TRUE,0,1,0,20,0,863,0,0,0,22677,0,0,38896,0,33550,72446,-49769,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,863,21814,accurate,72446,0,accurate,21,0,not excessive,0,0,0,balanced
15006945151,Crime Stoppers Victoria Limited,VIC,Medium,TRUE,Civic advocacy activities,TRUE,5,1,2,8,845557,0,130405,975962,12135,988097,458656,2605,0,0,408923,867579,120518,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,988097,0,accurate,870184,2605,accurate,16,28666,not excessive,0,845557,0.8557429078319234,balanced
15029129625,Berringa And District Community Emergency Responce Team Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,20,0,10464,0,0,0,10531,0,0,0,0,11190,11190,-659,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,10464,67,accurate,11190,0,accurate,20,0,not excessive,0,0,0,balanced
15068277271,Keysborough Turkish Islamic & Cultural Centre,VIC,Medium,TRUE,Social services,TRUE,0,0,0,25,0,483623,363573,849829,0,849829,0,0,8560,0,178265,186825,663004,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,847196,2633,accurate,186825,0,accurate,25,0,not excessive,0,0,0,balanced
15096096154,Children of Cambodia Foundation Inc,VIC,Small,TRUE,International activities,TRUE,0,0,0,50,0,40818,0,0,0,57752,0,0,0,25429,5832,31262,26489,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,40818,16934,accurate,31261,1,accurate,50,0,not excessive,0,0,0,balanced
15107843012,CCSVI Australia Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,3,0,66216,0,0,0,74079,0,0,15000,0,7487,22487,51592,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,66216,7863,accurate,22487,0,accurate,3,0,not excessive,0,0,0,balanced
15114313739,Inability Possability Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,5,0,3250,0,0,0,3409,0,0,0,0,1780,1780,1629,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3250,159,accurate,1780,0,accurate,5,0,not excessive,0,0,0,balanced
15155248904,George Gray Centre Inc,VIC,Large,TRUE,Other education,TRUE,6,59,12,5,2060104,60938,591418,2712460,81047,2793507,2038796,35176,0,0,788205,2862177,-68670,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2793507,0,accurate,2862177,0,accurate,82,24863.365853658535,not excessive,0,2060104,0.737461549228264,balanced
15265805766,Dunmunkle Lodge Inc,VIC,Large,TRUE,Aged care activities,TRUE,7,35,13,0,1417315,29910,879072,2326297,151799,2478096,2021322,0,29910,0,659994,2711226,233130,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2478096,0,accurate,2711226,0,accurate,55,36751.30909090909,not excessive,0,1417315,0.5719370839547782,balanced
15296836483,The Trustee For The Lochtenberg Foundation,VIC,Medium,TRUE,Social services,TRUE,0,0,0,0,0,200000,159996,359996,0,359996,0,0,102000,0,1407,103407,256589,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,359996,0,accurate,103407,0,accurate,0,0,not excessive,0,0,0,balanced
15347659323,Whitelion Youth Agency Ltd,VIC,Large,TRUE,Social services,TRUE,55,41,14,301,3465692,2460132,1251567,7415045,237654,7415045,4317460,21452,0,0,3006700,7345612,69433,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,7415045,0,accurate,7345612,0,accurate,411,10504.768856447688,not excessive,0,3465692,0.46738650945476395,balanced
15398624647,Holden St Neighbourhood House Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,12,3,26,224574,0,157576,382150,3719,385869,328014,0,0,0,67434,395448,-9579,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,385869,0,accurate,395448,0,accurate,41,8000.341463414634,not excessive,0,224574,0.5819954440496645,balanced
